,Contact type,User_ID,Access_Date,Device
1099,Staff,VB3CT47        ,2/20/2020,Unknown
1821,Staff,VB3CT59        ,2/20/2020,Unknown
1823,Staff,VB3CT59        ,2/20/2020,Unknown
3037,Staff,VB1CT223       ,2/20/2020,PC
2691,Staff,VB1CT226       ,2/20/2020,PC
2692,Staff,VB1CT226       ,2/20/2020,PC
2693,Staff,VB1CT226       ,2/20/2020,PC
2843,Staff,VB1CT107       ,2/21/2020,Mac
1820,Staff,VB3CT59        ,2/21/2020,Mac
3569,Staff,VB1CT121       ,2/21/2020,Mac
1072,Staff,VB3CT47        ,2/21/2020,Mac
2356,Staff,VB1CT143       ,2/21/2020,Mac
575,Staff,VB3CT126       ,2/21/2020,Mac
2982,Staff,VB1CT160       ,2/21/2020,Mac
2983,Staff,VB1CT160       ,2/21/2020,Mac
2844,Staff,VB1CT107       ,2/21/2020,Mac
2845,Staff,VB1CT107       ,2/21/2020,Mac
3056,Staff,VB1CT149       ,2/21/2020,Mac
2661,Staff,VB1CT153       ,2/21/2020,Mac
1070,Staff,VB3CT47        ,2/21/2020,Mac
1609,Staff,VB3CT538       ,2/21/2020,Mac
1068,Staff,VB3CT47        ,2/21/2020,Unknown
1069,Staff,VB3CT47        ,2/21/2020,Unknown
1071,Staff,VB3CT47        ,2/21/2020,Unknown
1073,Staff,VB3CT47        ,2/21/2020,Unknown
1074,Staff,VB3CT47        ,2/21/2020,Unknown
1075,Staff,VB3CT47        ,2/21/2020,Unknown
1076,Staff,VB3CT47        ,2/21/2020,Unknown
3707,Staff,VB1CT212       ,2/21/2020,PC
3394,Staff,VB1CT222       ,2/21/2020,PC
3706,Staff,VB1CT212       ,2/21/2020,PC
1067,Staff,VB3CT47        ,2/22/2020,Unknown
1608,Staff,VB3CT538       ,2/23/2020,Mac
1818,Staff,VB3CT59        ,2/24/2020,Mac
1819,Staff,VB3CT59        ,2/24/2020,Mac
2842,Staff,VB1CT107       ,2/24/2020,Mac
2702,Staff,VB1CT165       ,2/24/2020,Mac
2355,Staff,VB1CT143       ,2/24/2020,Mac
2105,Staff,VB3CT83        ,2/24/2020,Mac
2106,Staff,VB3CT83        ,2/24/2020,Mac
572,Staff,VB3CT126       ,2/24/2020,Mac
573,Staff,VB3CT126       ,2/24/2020,Mac
574,Staff,VB3CT126       ,2/24/2020,Mac
2821,Staff,VB1CT115       ,2/24/2020,Mac
2980,Staff,VB1CT160       ,2/24/2020,Mac
2981,Staff,VB1CT160       ,2/24/2020,Mac
1664,Staff,VB1CT62        ,2/24/2020,Mac
2224,Staff,VB1CT77        ,2/24/2020,Mac
300,Staff,VB3CT546       ,2/24/2020,Mac
2197,Staff,VB1CT122       ,2/24/2020,Mac
1066,Staff,VB3CT47        ,2/24/2020,Mac
1607,Staff,VB3CT538       ,2/24/2020,Mac
1817,Staff,VB3CT59        ,2/24/2020,Unknown
710,Staff,VB1CT61        ,2/24/2020,PC
1816,Staff,VB3CT59        ,2/25/2020,Mac
3065,Staff,VB1CT202       ,2/25/2020,Mac
2354,Staff,VB1CT143       ,2/25/2020,Mac
2104,Staff,VB3CT83        ,2/25/2020,Mac
567,Staff,VB3CT126       ,2/25/2020,Mac
568,Staff,VB3CT126       ,2/25/2020,Mac
569,Staff,VB3CT126       ,2/25/2020,Mac
570,Staff,VB3CT126       ,2/25/2020,Mac
571,Staff,VB3CT126       ,2/25/2020,Mac
2977,Staff,VB1CT160       ,2/25/2020,Mac
2978,Staff,VB1CT160       ,2/25/2020,Mac
2979,Staff,VB1CT160       ,2/25/2020,Mac
3523,Staff,VB1CT156       ,2/25/2020,Mac
2372,Staff,VB1CT64        ,2/25/2020,Mac
2572,Staff,VB3CT549       ,2/25/2020,Mac
299,Staff,VB3CT546       ,2/25/2020,Mac
1065,Staff,VB3CT47        ,2/25/2020,Mac
1605,Staff,VB3CT538       ,2/25/2020,Mac
1606,Staff,VB3CT538       ,2/25/2020,Mac
2730,Staff,VB1CT203       ,2/25/2020,PC
3036,Staff,VB1CT223       ,2/25/2020,PC
1815,Staff,VB3CT59        ,2/26/2020,Mac
1567,Staff,VB3CT548       ,2/26/2020,Mac
3064,Staff,VB1CT202       ,2/26/2020,Mac
890,Staff,VB3CT536       ,2/26/2020,Mac
2352,Staff,VB1CT143       ,2/26/2020,Mac
2353,Staff,VB1CT143       ,2/26/2020,Mac
3071,Staff,VB1CT110       ,2/26/2020,Mac
2100,Staff,VB3CT83        ,2/26/2020,Mac
2101,Staff,VB3CT83        ,2/26/2020,Mac
2102,Staff,VB3CT83        ,2/26/2020,Mac
2103,Staff,VB3CT83        ,2/26/2020,Mac
566,Staff,VB3CT126       ,2/26/2020,Mac
2976,Staff,VB1CT160       ,2/26/2020,Mac
3315,Staff,VB1CT229       ,2/26/2020,Mac
3316,Staff,VB1CT229       ,2/26/2020,Mac
372,Staff,VB1CT74        ,2/26/2020,Mac
3255,Staff,VB2CT1         ,2/26/2020,Mac
3567,Staff,VB1CT121       ,2/26/2020,Mac
3568,Staff,VB1CT121       ,2/26/2020,Mac
2196,Staff,VB1CT122       ,2/26/2020,Mac
2659,Staff,VB1CT153       ,2/26/2020,Mac
2660,Staff,VB1CT153       ,2/26/2020,Mac
3397,Staff,VB2CT2         ,2/26/2020,Mac
1604,Staff,VB3CT538       ,2/26/2020,Mac
1663,Staff,VB1CT62        ,2/26/2020,Mac
1812,Staff,VB3CT59        ,2/26/2020,Unknown
1813,Staff,VB3CT59        ,2/26/2020,Unknown
1814,Staff,VB3CT59        ,2/26/2020,Unknown
2975,Staff,VB1CT160       ,2/26/2020,Unknown
838,Staff,VB3CT461       ,2/26/2020,PC
3197,Staff,VB1CT111       ,2/26/2020,PC
3383,Staff,VB1CT164       ,2/26/2020,PC
3705,Staff,VB1CT212       ,2/26/2020,PC
3208,Staff,VB1CT118       ,2/26/2020,PC
3035,Staff,VB1CT223       ,2/26/2020,PC
1809,Staff,VB3CT59        ,2/27/2020,Mac
1810,Staff,VB3CT59        ,2/27/2020,Mac
1811,Staff,VB3CT59        ,2/27/2020,Mac
3062,Staff,VB1CT231       ,2/27/2020,Mac
3063,Staff,VB1CT231       ,2/27/2020,Mac
2393,Staff,VB3CT116       ,2/27/2020,Mac
2350,Staff,VB1CT143       ,2/27/2020,Mac
2351,Staff,VB1CT143       ,2/27/2020,Mac
2096,Staff,VB3CT83        ,2/27/2020,Mac
2099,Staff,VB3CT83        ,2/27/2020,Mac
565,Staff,VB3CT126       ,2/27/2020,Mac
2809,Staff,VB1CT230       ,2/27/2020,Mac
2974,Staff,VB1CT160       ,2/27/2020,Mac
2222,Staff,VB1CT77        ,2/27/2020,Mac
2223,Staff,VB1CT77        ,2/27/2020,Mac
3522,Staff,VB1CT156       ,2/27/2020,Mac
3254,Staff,VB2CT1         ,2/27/2020,Mac
298,Staff,VB3CT546       ,2/27/2020,Mac
2195,Staff,VB1CT122       ,2/27/2020,Mac
1061,Staff,VB3CT47        ,2/27/2020,Mac
1062,Staff,VB3CT47        ,2/27/2020,Mac
1063,Staff,VB3CT47        ,2/27/2020,Mac
1064,Staff,VB3CT47        ,2/27/2020,Mac
3565,Staff,VB1CT121       ,2/27/2020,Mac
563,Staff,VB3CT126       ,2/27/2020,Unknown
564,Staff,VB3CT126       ,2/27/2020,Unknown
2097,Staff,VB3CT83        ,2/27/2020,Unknown
2098,Staff,VB3CT83        ,2/27/2020,Unknown
837,Staff,VB3CT461       ,2/27/2020,PC
3034,Staff,VB1CT223       ,2/27/2020,PC
3382,Staff,VB1CT164       ,2/27/2020,PC
3704,Staff,VB1CT212       ,2/27/2020,PC
3566,Staff,VB1CT121       ,2/27/2020,Unknown
1807,Staff,VB3CT59        ,2/28/2020,Mac
1808,Staff,VB3CT59        ,2/28/2020,Mac
364,Staff,VB1CT63        ,2/28/2020,Mac
889,Staff,VB3CT536       ,2/28/2020,Mac
3496,Staff,VB3CT388       ,2/28/2020,Mac
2973,Staff,VB1CT160       ,2/28/2020,Mac
2570,Staff,VB3CT549       ,2/28/2020,Mac
2571,Staff,VB3CT549       ,2/28/2020,Mac
3060,Staff,VB1CT233       ,2/28/2020,Mac
3055,Staff,VB1CT149       ,2/28/2020,Mac
2259,Staff,VB3CT533       ,2/28/2020,Mac
3429,Staff,VB1CT234       ,2/28/2020,Mac
1806,Staff,VB3CT59        ,2/28/2020,Unknown
836,Staff,VB3CT461       ,2/28/2020,PC
2770,Staff,VB1CT128       ,2/28/2020,PC
3032,Staff,VB1CT223       ,2/28/2020,PC
3033,Staff,VB1CT223       ,2/28/2020,PC
3393,Staff,VB1CT222       ,2/28/2020,PC
3438,Staff,VB1CT232       ,2/28/2020,PC
3718,Staff,VB1CT163       ,2/28/2020,PC
2683,Staff,VB1CT236       ,3/2/2020,Mac
2684,Staff,VB1CT236       ,3/2/2020,Mac
1804,Staff,VB3CT59        ,3/2/2020,Mac
1805,Staff,VB3CT59        ,3/2/2020,Mac
3435,Staff,VB1CT240       ,3/2/2020,Mac
2348,Staff,VB1CT143       ,3/2/2020,Mac
2349,Staff,VB1CT143       ,3/2/2020,Mac
561,Staff,VB3CT126       ,3/2/2020,Mac
562,Staff,VB3CT126       ,3/2/2020,Mac
2798,Staff,VB1CT204       ,3/2/2020,Mac
2800,Staff,VB1CT204       ,3/2/2020,Mac
2972,Staff,VB1CT160       ,3/2/2020,Mac
3114,Staff,VB1CT101       ,3/2/2020,Mac
3526,Staff,VB1CT239       ,3/2/2020,Mac
2221,Staff,VB1CT77        ,3/2/2020,Mac
3364,Staff,VB1CT208       ,3/2/2020,Mac
2257,Staff,VB3CT533       ,3/2/2020,Mac
2258,Staff,VB3CT533       ,3/2/2020,Mac
2658,Staff,VB1CT153       ,3/2/2020,Mac
3602,Staff,VB1CT241       ,3/2/2020,Mac
560,Staff,VB3CT126       ,3/2/2020,Unknown
1803,Staff,VB3CT59        ,3/2/2020,Unknown
2425,Staff,VB1CT84        ,3/2/2020,PC
2426,Staff,VB1CT84        ,3/2/2020,PC
2783,Staff,VB1CT146       ,3/2/2020,PC
2799,Staff,VB1CT204       ,3/2/2020,PC
2815,Staff,VB1CT124       ,3/2/2020,PC
3219,Staff,VB1CT238       ,3/2/2020,PC
3308,Staff,VB1CT168       ,3/2/2020,PC
3437,Staff,VB1CT237       ,3/2/2020,PC
2734,Staff,VB1CT235       ,3/2/2020,PC
3244,Staff,VB1CT242       ,3/2/2020,PC
1801,Staff,VB3CT59        ,3/3/2020,Mac
1802,Staff,VB3CT59        ,3/3/2020,Mac
2701,Staff,VB1CT165       ,3/3/2020,Mac
2347,Staff,VB1CT143       ,3/3/2020,Mac
2092,Staff,VB3CT83        ,3/3/2020,Mac
2094,Staff,VB3CT83        ,3/3/2020,Mac
2095,Staff,VB3CT83        ,3/3/2020,Mac
557,Staff,VB3CT126       ,3/3/2020,Mac
558,Staff,VB3CT126       ,3/3/2020,Mac
559,Staff,VB3CT126       ,3/3/2020,Mac
2797,Staff,VB1CT204       ,3/3/2020,Mac
2971,Staff,VB1CT160       ,3/3/2020,Mac
1059,Staff,VB3CT47        ,3/3/2020,Mac
1060,Staff,VB3CT47        ,3/3/2020,Mac
1603,Staff,VB3CT538       ,3/3/2020,Mac
556,Staff,VB3CT126       ,3/3/2020,Unknown
2091,Staff,VB3CT83        ,3/3/2020,Unknown
2093,Staff,VB3CT83        ,3/3/2020,Unknown
3207,Staff,VB1CT118       ,3/3/2020,PC
3428,Staff,VB1CT243       ,3/3/2020,PC
3697,Staff,VB1CT244       ,3/3/2020,PC
3717,Staff,VB1CT163       ,3/3/2020,PC
1800,Staff,VB3CT59        ,3/4/2020,Mac
3050,Staff,VB1CT247       ,3/4/2020,Mac
761,Staff,VB1CT66        ,3/4/2020,Mac
3048,Staff,VB1CT247       ,3/4/2020,Mac
3049,Staff,VB1CT247       ,3/4/2020,Mac
2715,Staff,VB1CT249       ,3/4/2020,Mac
3226,Staff,VB1CT172       ,3/4/2020,Mac
888,Staff,VB3CT536       ,3/4/2020,Mac
2090,Staff,VB3CT83        ,3/4/2020,Mac
555,Staff,VB3CT126       ,3/4/2020,Mac
2796,Staff,VB1CT204       ,3/4/2020,Mac
2969,Staff,VB1CT160       ,3/4/2020,Mac
2970,Staff,VB1CT160       ,3/4/2020,Mac
2721,Staff,VB3CT371       ,3/4/2020,Mac
3137,Staff,VB1CT246       ,3/4/2020,Mac
3703,Staff,VB1CT212       ,3/4/2020,Mac
297,Staff,VB3CT546       ,3/4/2020,Mac
1057,Staff,VB3CT47        ,3/4/2020,Mac
1058,Staff,VB3CT47        ,3/4/2020,Mac
1601,Staff,VB3CT538       ,3/4/2020,Mac
1602,Staff,VB3CT538       ,3/4/2020,Mac
2256,Staff,VB3CT533       ,3/4/2020,Mac
2279,Staff,VB3CT533       ,3/4/2020,Mac
3563,Staff,VB1CT121       ,3/4/2020,Mac
3564,Staff,VB1CT121       ,3/4/2020,Mac
554,Staff,VB3CT126       ,3/4/2020,Unknown
1799,Staff,VB3CT59        ,3/4/2020,Unknown
2089,Staff,VB3CT83        ,3/4/2020,Unknown
3381,Staff,VB1CT164       ,3/4/2020,PC
2424,Staff,VB1CT84        ,3/4/2020,PC
2714,Staff,VB1CT248       ,3/4/2020,PC
3170,Staff,VB1CT245       ,3/4/2020,PC
2786,Staff,VB1CT250       ,3/4/2020,PC
1795,Staff,VB3CT59        ,3/5/2020,Mac
1796,Staff,VB3CT59        ,3/5/2020,Mac
1797,Staff,VB3CT59        ,3/5/2020,Mac
1798,Staff,VB3CT59        ,3/5/2020,Mac
3225,Staff,VB1CT172       ,3/5/2020,Mac
2311,Staff,VB1CT58        ,3/5/2020,Mac
3221,Staff,VB1CT100       ,3/5/2020,Mac
2392,Staff,VB3CT116       ,3/5/2020,Mac
2346,Staff,VB1CT143       ,3/5/2020,Mac
545,Staff,VB3CT126       ,3/5/2020,Mac
546,Staff,VB3CT126       ,3/5/2020,Mac
547,Staff,VB3CT126       ,3/5/2020,Mac
552,Staff,VB3CT126       ,3/5/2020,Mac
553,Staff,VB3CT126       ,3/5/2020,Mac
3422,Staff,VB1CT142       ,3/5/2020,Mac
2967,Staff,VB1CT160       ,3/5/2020,Mac
2968,Staff,VB1CT160       ,3/5/2020,Mac
3495,Staff,VB3CT388       ,3/5/2020,Mac
3253,Staff,VB2CT1         ,3/5/2020,Mac
1046,Staff,VB3CT47        ,3/5/2020,Mac
1055,Staff,VB3CT47        ,3/5/2020,Mac
1056,Staff,VB3CT47        ,3/5/2020,Mac
1600,Staff,VB3CT538       ,3/5/2020,Mac
2255,Staff,VB3CT533       ,3/5/2020,Mac
2482,Staff,VB3CT534       ,3/5/2020,Mac
544,Staff,VB3CT126       ,3/5/2020,Unknown
548,Staff,VB3CT126       ,3/5/2020,Unknown
549,Staff,VB3CT126       ,3/5/2020,Unknown
550,Staff,VB3CT126       ,3/5/2020,Unknown
551,Staff,VB3CT126       ,3/5/2020,Unknown
1044,Staff,VB3CT47        ,3/5/2020,Unknown
1045,Staff,VB3CT47        ,3/5/2020,Unknown
1047,Staff,VB3CT47        ,3/5/2020,Unknown
1048,Staff,VB3CT47        ,3/5/2020,Unknown
1049,Staff,VB3CT47        ,3/5/2020,Unknown
1050,Staff,VB3CT47        ,3/5/2020,Unknown
1051,Staff,VB3CT47        ,3/5/2020,Unknown
1052,Staff,VB3CT47        ,3/5/2020,Unknown
1053,Staff,VB3CT47        ,3/5/2020,Unknown
1054,Staff,VB3CT47        ,3/5/2020,Unknown
1794,Staff,VB3CT59        ,3/5/2020,Unknown
3380,Staff,VB1CT164       ,3/5/2020,PC
2679,Staff,VB1CT251       ,3/5/2020,PC
3039,Staff,VB1CT252       ,3/5/2020,PC
3427,Staff,VB1CT243       ,3/5/2020,PC
3433,Staff,VB1CT221       ,3/5/2020,PC
2813,Staff,VB1CT219       ,3/6/2020,iPad
1792,Staff,VB3CT59        ,3/6/2020,Mac
1793,Staff,VB3CT59        ,3/6/2020,Mac
2391,Staff,VB3CT116       ,3/6/2020,Mac
2344,Staff,VB1CT143       ,3/6/2020,Mac
2345,Staff,VB1CT143       ,3/6/2020,Mac
543,Staff,VB3CT126       ,3/6/2020,Mac
2820,Staff,VB1CT115       ,3/6/2020,Mac
2966,Staff,VB1CT160       ,3/6/2020,Mac
2460,Staff,VB3CT537       ,3/6/2020,Mac
296,Staff,VB3CT546       ,3/6/2020,Mac
1041,Staff,VB3CT47        ,3/6/2020,Mac
1599,Staff,VB3CT538       ,3/6/2020,Mac
2254,Staff,VB3CT533       ,3/6/2020,Mac
542,Staff,VB3CT126       ,3/6/2020,Unknown
1039,Staff,VB3CT47        ,3/6/2020,Unknown
1040,Staff,VB3CT47        ,3/6/2020,Unknown
1042,Staff,VB3CT47        ,3/6/2020,Unknown
1043,Staff,VB3CT47        ,3/6/2020,Unknown
3398,Staff,VB1CT262       ,3/6/2020,PC
3465,Staff,VB1CT264       ,3/6/2020,PC
2423,Staff,VB1CT84        ,3/6/2020,PC
3297,Staff,VB1CT261       ,3/6/2020,PC
3694,Staff,VB1CT263       ,3/6/2020,PC
3710,Staff,VB1CT265       ,3/6/2020,PC
709,Staff,VB1CT61        ,3/6/2020,PC
2678,Staff,VB1CT251       ,3/9/2020,Chromebook
760,Staff,VB1CT66        ,3/9/2020,Mac
3194,Staff,VB1CT123       ,3/9/2020,Mac
3193,Staff,VB1CT123       ,3/9/2020,Mac
2390,Staff,VB3CT116       ,3/9/2020,Mac
2343,Staff,VB1CT143       ,3/9/2020,Mac
541,Staff,VB3CT126       ,3/9/2020,Mac
3421,Staff,VB1CT142       ,3/9/2020,Mac
2964,Staff,VB1CT160       ,3/9/2020,Mac
2965,Staff,VB1CT160       ,3/9/2020,Mac
3454,Staff,VB1CT103       ,3/9/2020,Mac
2459,Staff,VB3CT537       ,3/9/2020,Mac
371,Staff,VB1CT74        ,3/9/2020,Mac
3054,Staff,VB1CT149       ,3/9/2020,Mac
1036,Staff,VB3CT47        ,3/9/2020,Mac
1598,Staff,VB3CT538       ,3/9/2020,Mac
538,Staff,VB3CT126       ,3/9/2020,Unknown
539,Staff,VB3CT126       ,3/9/2020,Unknown
540,Staff,VB3CT126       ,3/9/2020,Unknown
1037,Staff,VB3CT47        ,3/9/2020,Unknown
1038,Staff,VB3CT47        ,3/9/2020,Unknown
2757,Staff,VB1CT220       ,3/9/2020,PC
3023,Staff,VB1CT398       ,3/9/2020,PC
1033,Staff,VB3CT47        ,3/9/2020,Unknown
1034,Staff,VB3CT47        ,3/9/2020,Unknown
1035,Staff,VB3CT47        ,3/9/2020,Unknown
1791,Staff,VB3CT59        ,3/10/2020,Mac
759,Staff,VB1CT66        ,3/10/2020,Mac
3264,Staff,VB1CT171       ,3/10/2020,Mac
3192,Staff,VB1CT123       ,3/10/2020,Mac
1029,Staff,VB3CT47        ,3/10/2020,Mac
2389,Staff,VB3CT116       ,3/10/2020,Mac
2342,Staff,VB1CT143       ,3/10/2020,Mac
2088,Staff,VB3CT83        ,3/10/2020,Mac
534,Staff,VB3CT126       ,3/10/2020,Mac
537,Staff,VB3CT126       ,3/10/2020,Mac
2963,Staff,VB1CT160       ,3/10/2020,Mac
3453,Staff,VB1CT103       ,3/10/2020,Mac
370,Staff,VB1CT74        ,3/10/2020,Mac
3053,Staff,VB1CT149       ,3/10/2020,Mac
1031,Staff,VB3CT47        ,3/10/2020,Mac
1032,Staff,VB3CT47        ,3/10/2020,Mac
1597,Staff,VB3CT538       ,3/10/2020,Mac
2480,Staff,VB3CT534       ,3/10/2020,Mac
2481,Staff,VB3CT534       ,3/10/2020,Mac
535,Staff,VB3CT126       ,3/10/2020,Unknown
536,Staff,VB3CT126       ,3/10/2020,Unknown
1028,Staff,VB3CT47        ,3/10/2020,Unknown
1030,Staff,VB3CT47        ,3/10/2020,Unknown
1785,Staff,VB3CT59        ,3/10/2020,Unknown
1786,Staff,VB3CT59        ,3/10/2020,Unknown
1787,Staff,VB3CT59        ,3/10/2020,Unknown
1788,Staff,VB3CT59        ,3/10/2020,Unknown
1789,Staff,VB3CT59        ,3/10/2020,Unknown
1790,Staff,VB3CT59        ,3/10/2020,Unknown
2086,Staff,VB3CT83        ,3/10/2020,Unknown
2087,Staff,VB3CT83        ,3/10/2020,Unknown
2630,Staff,VB1CT200       ,3/10/2020,PC
2676,Staff,VB1CT400       ,3/10/2020,PC
3206,Staff,VB1CT118       ,3/10/2020,PC
3307,Staff,VB1CT168       ,3/10/2020,PC
2677,Staff,VB1CT401       ,3/10/2020,PC
1783,Staff,VB3CT59        ,3/11/2020,Mac
1784,Staff,VB3CT59        ,3/11/2020,Mac
2310,Staff,VB1CT58        ,3/11/2020,Mac
3191,Staff,VB1CT123       ,3/11/2020,Mac
1024,Staff,VB3CT47        ,3/11/2020,Mac
2388,Staff,VB3CT116       ,3/11/2020,Mac
2085,Staff,VB3CT83        ,3/11/2020,Mac
533,Staff,VB3CT126       ,3/11/2020,Mac
2961,Staff,VB1CT160       ,3/11/2020,Mac
2962,Staff,VB1CT160       ,3/11/2020,Mac
3187,Staff,VB1CT402       ,3/11/2020,Mac
3494,Staff,VB3CT388       ,3/11/2020,Mac
2220,Staff,VB1CT77        ,3/11/2020,Mac
294,Staff,VB3CT546       ,3/11/2020,Mac
295,Staff,VB3CT546       ,3/11/2020,Mac
1025,Staff,VB3CT47        ,3/11/2020,Mac
1596,Staff,VB3CT538       ,3/11/2020,Mac
2657,Staff,VB1CT153       ,3/11/2020,Mac
1021,Staff,VB3CT47        ,3/11/2020,Unknown
1022,Staff,VB3CT47        ,3/11/2020,Unknown
1023,Staff,VB3CT47        ,3/11/2020,Unknown
1026,Staff,VB3CT47        ,3/11/2020,Unknown
1027,Staff,VB3CT47        ,3/11/2020,Unknown
3379,Staff,VB1CT164       ,3/11/2020,PC
2682,Staff,VB1CT236       ,3/12/2020,Mac
1781,Staff,VB3CT59        ,3/12/2020,Mac
1782,Staff,VB3CT59        ,3/12/2020,Mac
3047,Staff,VB1CT407       ,3/12/2020,Mac
885,Staff,VB3CT536       ,3/12/2020,Mac
886,Staff,VB3CT536       ,3/12/2020,Mac
887,Staff,VB3CT536       ,3/12/2020,Mac
3190,Staff,VB1CT123       ,3/12/2020,Mac
1020,Staff,VB3CT47        ,3/12/2020,Mac
2084,Staff,VB3CT83        ,3/12/2020,Mac
2960,Staff,VB1CT160       ,3/12/2020,Mac
1018,Staff,VB3CT47        ,3/12/2020,Mac
1594,Staff,VB3CT538       ,3/12/2020,Mac
1595,Staff,VB3CT538       ,3/12/2020,Mac
1019,Staff,VB3CT47        ,3/12/2020,Unknown
2082,Staff,VB3CT83        ,3/12/2020,Unknown
2083,Staff,VB3CT83        ,3/12/2020,Unknown
2713,Staff,VB1CT248       ,3/12/2020,PC
3131,Staff,VB1CT405       ,3/12/2020,PC
3169,Staff,VB1CT245       ,3/12/2020,PC
1780,Staff,VB3CT59        ,3/13/2020,Mac
3046,Staff,VB1CT407       ,3/13/2020,Mac
740,Staff,VB1CT60        ,3/13/2020,Mac
3294,Staff,VB1CT136       ,3/13/2020,Mac
3408,Staff,VB1CT144       ,3/13/2020,Mac
3409,Staff,VB1CT144       ,3/13/2020,Mac
884,Staff,VB3CT536       ,3/13/2020,Mac
3189,Staff,VB1CT123       ,3/13/2020,Mac
3220,Staff,VB1CT100       ,3/13/2020,Mac
2341,Staff,VB1CT143       ,3/13/2020,Mac
2080,Staff,VB3CT83        ,3/13/2020,Mac
2081,Staff,VB3CT83        ,3/13/2020,Mac
532,Staff,VB3CT126       ,3/13/2020,Mac
808,Staff,VB3CT547       ,3/13/2020,Mac
736,Staff,VB1CT87        ,3/13/2020,Mac
1657,Staff,VB3CT535       ,3/13/2020,Mac
1658,Staff,VB3CT535       ,3/13/2020,Mac
1659,Staff,VB3CT535       ,3/13/2020,Mac
2958,Staff,VB1CT160       ,3/13/2020,Mac
2959,Staff,VB1CT160       ,3/13/2020,Mac
3406,Staff,VB1CT144       ,3/13/2020,Mac
3420,Staff,VB1CT142       ,3/13/2020,Mac
3405,Staff,VB1CT144       ,3/13/2020,Mac
3407,Staff,VB1CT144       ,3/13/2020,Mac
3410,Staff,VB1CT144       ,3/13/2020,Mac
3411,Staff,VB1CT144       ,3/13/2020,Mac
2370,Staff,VB1CT64        ,3/13/2020,Mac
2371,Staff,VB1CT64        ,3/13/2020,Mac
2569,Staff,VB3CT549       ,3/13/2020,Mac
1016,Staff,VB3CT47        ,3/13/2020,Mac
1592,Staff,VB3CT538       ,3/13/2020,Mac
1593,Staff,VB3CT538       ,3/13/2020,Mac
2253,Staff,VB3CT533       ,3/13/2020,Mac
2656,Staff,VB1CT153       ,3/13/2020,Mac
529,Staff,VB3CT126       ,3/13/2020,Unknown
530,Staff,VB3CT126       ,3/13/2020,Unknown
531,Staff,VB3CT126       ,3/13/2020,Unknown
1012,Staff,VB3CT47        ,3/13/2020,Unknown
1013,Staff,VB3CT47        ,3/13/2020,Unknown
1014,Staff,VB3CT47        ,3/13/2020,Unknown
1015,Staff,VB3CT47        ,3/13/2020,Unknown
1017,Staff,VB3CT47        ,3/13/2020,Unknown
840,Staff,VB1CT85        ,3/13/2020,PC
2422,Staff,VB1CT84        ,3/13/2020,PC
3022,Staff,VB2CT3         ,3/13/2020,PC
1779,Staff,VB3CT59        ,3/14/2020,Mac
2957,Staff,VB1CT160       ,3/14/2020,Mac
2720,Staff,VB3CT371       ,3/14/2020,Mac
528,Staff,VB3CT126       ,3/15/2020,Mac
1778,Staff,VB3CT59        ,3/16/2020,Mac
3224,Staff,VB1CT172       ,3/16/2020,Mac
3293,Staff,VB1CT136       ,3/16/2020,Mac
2079,Staff,VB3CT83        ,3/16/2020,Mac
527,Staff,VB3CT126       ,3/16/2020,Mac
2956,Staff,VB1CT160       ,3/16/2020,Mac
1011,Staff,VB3CT47        ,3/16/2020,Mac
1591,Staff,VB3CT538       ,3/16/2020,Mac
3052,Staff,VB1CT149       ,3/16/2020,Mac
525,Staff,VB3CT126       ,3/16/2020,Unknown
526,Staff,VB3CT126       ,3/16/2020,Unknown
3399,Staff,VB1CT412       ,3/16/2020,PC
1775,Staff,VB3CT59        ,3/17/2020,Mac
1776,Staff,VB3CT59        ,3/17/2020,Mac
1777,Staff,VB3CT59        ,3/17/2020,Mac
3136,Staff,VB1CT246       ,3/17/2020,Mac
2439,Staff,VB1CT70        ,3/17/2020,Mac
3292,Staff,VB1CT136       ,3/17/2020,Mac
522,Staff,VB3CT126       ,3/17/2020,Mac
524,Staff,VB3CT126       ,3/17/2020,Mac
2954,Staff,VB1CT160       ,3/17/2020,Mac
2955,Staff,VB1CT160       ,3/17/2020,Mac
2456,Staff,VB3CT537       ,3/17/2020,Mac
2457,Staff,VB3CT537       ,3/17/2020,Mac
2718,Staff,VB3CT371       ,3/17/2020,Mac
2719,Staff,VB3CT371       ,3/17/2020,Mac
2458,Staff,VB3CT537       ,3/17/2020,Mac
1010,Staff,VB3CT47        ,3/17/2020,Mac
2252,Staff,VB3CT533       ,3/17/2020,Mac
2568,Staff,VB3CT549       ,3/17/2020,Mac
523,Staff,VB3CT126       ,3/17/2020,Unknown
3205,Staff,VB1CT118       ,3/17/2020,PC
3306,Staff,VB1CT168       ,3/17/2020,PC
1774,Staff,VB3CT59        ,3/18/2020,Mac
2700,Staff,VB1CT165       ,3/18/2020,Mac
2308,Staff,VB1CT58        ,3/18/2020,Mac
2309,Staff,VB1CT58        ,3/18/2020,Mac
516,Staff,VB3CT126       ,3/18/2020,Mac
518,Staff,VB3CT126       ,3/18/2020,Mac
521,Staff,VB3CT126       ,3/18/2020,Mac
2953,Staff,VB1CT160       ,3/18/2020,Mac
3113,Staff,VB1CT101       ,3/18/2020,Mac
1009,Staff,VB3CT47        ,3/18/2020,Mac
