,Contact type,User_ID,Download_Date,Resolution,Asset_ID,Asset_Type,Asset_Legacy_ID,Asset_Create_Date,Usage_Description
40745,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146105,Image,20200210JR053,2/11/2020,
40746,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146092,Image,20200210JR001,2/11/2020,
40747,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146090,Image,20200210JR054,2/11/2020,
40748,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146089,Image,20200210JR052,2/11/2020,
40749,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146145,Image,20200210JR057,2/11/2020,
40750,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146146,Image,20200210JR016,2/11/2020,
40751,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146144,Image,20200210JR059,2/11/2020,
40752,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146135,Image,20200210JR047,2/11/2020,
40753,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146139,Image,20200210JR048,2/11/2020,
40754,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146138,Image,20200210JR060,2/11/2020,
40755,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146136,Image,20200210JR005,2/11/2020,
40756,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146137,Image,20200210JR031,2/11/2020,
40757,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146140,Image,20200210JR017,2/11/2020,
40758,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146132,Image,20200210JR035,2/11/2020,
40759,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146134,Image,20200210JR033,2/11/2020,
40760,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146133,Image,20200210JR044,2/11/2020,
40761,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146129,Image,20200210JR018,2/11/2020,
40762,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146131,Image,20200210JR034,2/11/2020,
40763,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146130,Image,20200210JR023,2/11/2020,
40764,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146128,Image,20200210JR022,2/11/2020,
40765,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146126,Image,20200210JR032,2/11/2020,
40766,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146125,Image,20200210JR015,2/11/2020,
40767,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146124,Image,20200210JR009,2/11/2020,
40768,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146121,Image,20200210JR040,2/11/2020,
40769,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146122,Image,20200210JR036,2/11/2020,
40770,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146123,Image,20200210JR037,2/11/2020,
40771,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146120,Image,20200210JR030,2/11/2020,
40772,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146118,Image,20200210JR020,2/11/2020,
40773,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146119,Image,20200210JR039,2/11/2020,
40774,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146117,Image,20200210JR028,2/11/2020,
40775,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146115,Image,20200210JR041,2/11/2020,
40776,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146114,Image,20200210JR019,2/11/2020,
40777,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146113,Image,20200210JR014,2/11/2020,
40778,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146111,Image,20200210JR008,2/11/2020,
40779,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146112,Image,20200210JR038,2/11/2020,
40780,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146110,Image,20200210JR046,2/11/2020,
40781,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146109,Image,20200210JR007,2/11/2020,
40782,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146108,Image,20200210JR025,2/11/2020,
40783,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146107,Image,20200210JR029,2/11/2020,
40784,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146106,Image,20200210JR042,2/11/2020,
40785,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146102,Image,20200210JR050,2/11/2020,
40786,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146101,Image,20200210JR010,2/11/2020,
40787,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146100,Image,20200210JR013,2/11/2020,
40788,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146099,Image,20200210JR045,2/11/2020,
40789,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146098,Image,20200210JR011,2/11/2020,
40790,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146097,Image,20200210JR021,2/11/2020,
40791,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146096,Image,20200210JR049,2/11/2020,
40792,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146095,Image,20200210JR026,2/11/2020,
40793,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146094,Image,20200210JR012,2/11/2020,
40794,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146093,Image,20200210JR043,2/11/2020,
40795,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146091,Image,20200210JR024,2/11/2020,
40796,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146088,Image,20200210JR027,2/11/2020,
40797,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146086,Image,20200210JR006,2/11/2020,
40798,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1146085,Image,20200210JR004,2/11/2020,
40799,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211293,Image,20190220JR008,2/20/2020,
40800,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211292,Image,20190220JR012,2/20/2020,
40801,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211290,Image,20190220JR007,2/20/2020,
40802,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211288,Image,20190220JR011,2/20/2020,
40803,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211286,Image,20190220JR004,2/20/2020,
40804,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211285,Image,20190220JR005,2/20/2020,
40805,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211284,Image,20190220JR006,2/20/2020,
40806,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211175,Image,20190220JR049,2/20/2020,
40807,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211174,Image,20190220JR050,2/20/2020,
40808,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211173,Image,20190220JR048,2/20/2020,
40809,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211172,Image,20190220JR051,2/20/2020,
40810,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211171,Image,20190220JR053,2/20/2020,
40811,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211170,Image,20190220JR052,2/20/2020,
40812,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211169,Image,20190220JR041,2/20/2020,
40813,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211168,Image,20190220JR033,2/20/2020,
40814,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211167,Image,20190220JR025,2/20/2020,
40815,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211166,Image,20190220JR036,2/20/2020,
40816,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211165,Image,20190220JR015,2/20/2020,
40817,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211164,Image,20190220JR038,2/20/2020,
40818,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211163,Image,20190220JR037,2/20/2020,
40819,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211162,Image,20190220JR040,2/20/2020,
40820,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211161,Image,20190220JR034,2/20/2020,
40821,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211160,Image,20190220JR026,2/20/2020,
40822,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211159,Image,20190220JR039,2/20/2020,
40823,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211158,Image,20190220JR020,2/20/2020,
40824,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211157,Image,20190220JR035,2/20/2020,
40825,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211155,Image,20190220JR021,2/20/2020,
40826,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211154,Image,20190220JR019,2/20/2020,
40827,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211153,Image,20190220JR022,2/20/2020,
40828,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211152,Image,20190220JR018,2/20/2020,
40829,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211150,Image,20190220JR016,2/20/2020,
40830,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211149,Image,20190220JR023,2/20/2020,
40831,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211148,Image,20190220JR047,2/20/2020,
40832,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211147,Image,20190220JR017,2/20/2020,
40833,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211146,Image,20190220JR024,2/20/2020,
40834,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211145,Image,20190220JR014,2/20/2020,
40835,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211144,Image,20190220JR013,2/20/2020,
40836,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211143,Image,20190220JR044,2/20/2020,
40837,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211142,Image,20190220JR042,2/20/2020,
40838,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211141,Image,20190220JR046,2/20/2020,
40839,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211140,Image,20190220JR045,2/20/2020,
40840,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211139,Image,20190220JR043,2/20/2020,
40841,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211138,Image,20190220JR010,2/20/2020,
40842,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211137,Image,20190220JR009,2/20/2020,
40843,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211136,Image,20190220JR027,2/20/2020,
40844,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211135,Image,20190220JR030,2/20/2020,
40845,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211134,Image,20190220JR029,2/20/2020,
40846,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211133,Image,20190220JR028,2/20/2020,
40847,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211132,Image,20190220JR032,2/20/2020,
40848,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211131,Image,20190220JR031,2/20/2020,
40849,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211291,Image,20190220JR001,2/20/2020,
40850,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211289,Image,20190220JR003,2/20/2020,
40851,Staff,VB1CT110       ,2/26/2020,Medium res. comp.,VB1211287,Image,20190220JR002,2/20/2020,
40852,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159629,Image,20191108AR0361,11/14/2019,
40853,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159630,Image,20191108AR0295,11/14/2019,
40854,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159627,Image,20191108AR0354,11/14/2019,
40855,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159623,Image,20191108AR0378,11/14/2019,
40856,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159624,Image,20191108AR0379,11/14/2019,
40857,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159622,Image,20191108AR0399,11/14/2019,
40858,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159621,Image,20191108AR0398,11/14/2019,
40859,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159620,Image,20191108AR0330,11/14/2019,
40860,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159617,Image,20191108AR0286,11/14/2019,
40861,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159615,Image,20191108AR0347_1,11/14/2019,
40862,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159613,Image,20191108AR0340,11/14/2019,
40863,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159607,Image,20191108AR0342_1,11/14/2019,
40864,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159609,Image,20191108AR0294,11/14/2019,
40865,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159602,Image,20191108AR0402,11/14/2019,
40866,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159597,Image,20191108AR0483,11/14/2019,
40867,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159599,Image,20191108AR0288,11/14/2019,
40868,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159598,Image,20191108AR0373,11/14/2019,
40869,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159594,Image,20191108AR0289,11/14/2019,
40870,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159590,Image,20191108AR0460,11/14/2019,
40871,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159536,Image,20191108AR0489_1,11/14/2019,
40872,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159711,Image,20191108AR0752,11/14/2019,
40873,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159704,Image,20191108AR0538,11/14/2019,
40874,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159703,Image,20191108AR0754,11/14/2019,
40875,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159702,Image,20191108AR0492_1,11/14/2019,
40876,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159697,Image,20191108AR0536,11/14/2019,
40877,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159693,Image,20191108AR0544,11/14/2019,
40878,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159687,Image,20191108AR0427,11/14/2019,
40879,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159681,Image,20191108AR0383_1,11/14/2019,
40880,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159679,Image,20191108AR0410_1,11/14/2019,
40881,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159675,Image,20191108AR0336_1,11/14/2019,
40882,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159676,Image,20191108AR0315,11/14/2019,
40883,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159674,Image,20191108AR0400,11/14/2019,
40884,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159669,Image,20191108AR0310,11/14/2019,
40885,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159668,Image,20191108AR0317,11/14/2019,
40886,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159666,Image,20191108AR0283,11/14/2019,
40887,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159664,Image,20191108AR0385,11/14/2019,
40888,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159660,Image,20191108AR0326,11/14/2019,
40889,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159659,Image,20191108AR0313,11/14/2019,
40890,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159657,Image,20191108AR0387,11/14/2019,
40891,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159656,Image,20191108AR0305,11/14/2019,
40892,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159648,Image,20191108AR0278,11/14/2019,
40893,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159650,Image,20191108AR0391,11/14/2019,
40894,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159647,Image,20191108AR0380,11/14/2019,
40895,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159645,Image,20191108AR0321,11/14/2019,
40896,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159643,Image,20191108AR0281,11/14/2019,
40897,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159644,Image,20191108AR0394,11/14/2019,
40898,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159641,Image,20191108AR0357,11/14/2019,
40899,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159642,Image,20191108AR0395,11/14/2019,
40900,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159639,Image,20191108AR0337,11/14/2019,
40901,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159637,Image,20191108AR0386,11/14/2019,
40902,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159638,Image,20191108AR0351_1,11/14/2019,
40903,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159635,Image,20191108AR0349_1,11/14/2019,
40904,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159636,Image,20191108AR0332,11/14/2019,
40905,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159634,Image,20191108AR0353,11/14/2019,
40906,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159632,Image,20191108AR0296,11/14/2019,
40907,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159864,Image,20191108AR0743,11/14/2019,
40908,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159854,Image,20191108AR0584,11/14/2019,
40909,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159852,Image,20191108AR0626_1,11/14/2019,
40910,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159842,Image,20191108AR0636,11/14/2019,
40911,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159837,Image,20191108AR0646,11/14/2019,
40912,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159838,Image,20191108AR0687,11/14/2019,
40913,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159833,Image,20191108AR0624_1,11/14/2019,
40914,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159834,Image,20191108AR1010,11/14/2019,
40915,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159829,Image,20191108AR0665,11/14/2019,
40916,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159818,Image,20191108AR0869,11/14/2019,
40917,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159813,Image,20191108AR0648,11/14/2019,
40918,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159805,Image,20191108AR0871,11/14/2019,
40919,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159802,Image,20191108AR0650,11/14/2019,
40920,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159801,Image,20191108AR0634,11/14/2019,
40921,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159799,Image,20191108AR0728,11/14/2019,
40922,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159793,Image,20191108AR0642,11/14/2019,
40923,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159785,Image,20191108AR0730,11/14/2019,
40924,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159778,Image,20191108AR0731,11/14/2019,
40925,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159764,Image,20191108AR0545,11/14/2019,
40926,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159761,Image,20191108AR0768,11/14/2019,
40927,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159758,Image,20191108AR0509,11/14/2019,
40928,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159759,Image,20191108AR0749_1,11/14/2019,
40929,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159742,Image,20191108AR0530,11/14/2019,
40930,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159736,Image,20191108AR0766,11/14/2019,
40931,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159734,Image,20191108AR0760,11/14/2019,
40932,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159728,Image,20191108AR0747,11/14/2019,
40933,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159726,Image,20191108AR0818,11/14/2019,
40934,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159724,Image,20191108AR0763,11/14/2019,
40935,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159722,Image,20191108AR0987,11/14/2019,
40936,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159717,Image,20191108AR0613,11/14/2019,
40937,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159716,Image,20191108AR0556_1,11/14/2019,
40938,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159713,Image,20191108AR0757,11/14/2019,
40939,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160186,Image,20191108AR1320,11/14/2019,
40940,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160183,Image,20191108AR1321,11/14/2019,
40941,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160176,Image,20191108AR1340,11/14/2019,
40942,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160171,Image,20191108AR1383,11/14/2019,
40943,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160169,Image,20191108AR1337,11/14/2019,
40944,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160158,Image,20191108AR1224,11/14/2019,
40945,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160156,Image,20191108AR1262,11/14/2019,
40946,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160155,Image,20191108AR1088,11/14/2019,
40947,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160137,Image,20191108AR1326,11/14/2019,
40948,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160122,Image,20191108AR1069,11/14/2019,
40949,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160106,Image,20191108AR1241,11/14/2019,
40950,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160100,Image,20191108AR1367,11/14/2019,
40951,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160086,Image,20191108AR1373,11/14/2019,
40952,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160083,Image,20191108AR1374,11/14/2019,
40953,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160082,Image,20191108AR1342,11/14/2019,
40954,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160070,Image,20191108AR1249,11/14/2019,
40955,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160059,Image,20191108AR1270_1,11/14/2019,
40956,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160062,Image,20191108AR1425,11/14/2019,
40957,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160061,Image,20191108AR1553,11/14/2019,
40958,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160045,Image,20191108AR1312_1,11/14/2019,
40959,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160048,Image,20191108AR1128,11/14/2019,
40960,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160043,Image,20191108AR1311_1,11/14/2019,
40961,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160041,Image,20191108AR1423,11/14/2019,
40962,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160035,Image,20191108AR1422,11/14/2019,
40963,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160032,Image,20191108AR1325,11/14/2019,
40964,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160023,Image,20191108AR1131,11/14/2019,
40965,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160020,Image,20191108AR1327,11/14/2019,
40966,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160010,Image,20191108AR1356,11/14/2019,
40967,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160008,Image,20191108AR1504,11/14/2019,
40968,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160005,Image,20191108AR1575,11/14/2019,
40969,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159986,Image,20191108AR1120,11/14/2019,
40970,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159981,Image,20191108AR1283,11/14/2019,
40971,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159961,Image,20191108AR1114,11/14/2019,
40972,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159960,Image,20191108AR1115,11/14/2019,
40973,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159957,Image,20191108AR1565,11/14/2019,
40974,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159952,Image,20191108AR1409,11/14/2019,
40975,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159946,Image,20191108AR1357,11/14/2019,
40976,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159937,Image,20191108AR0785,11/14/2019,
40977,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159931,Image,20191108AR0784,11/14/2019,
40978,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159928,Image,20191108AR0776,11/14/2019,
40979,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159917,Image,20191108AR0581,11/14/2019,
40980,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159899,Image,20191108AR0656,11/14/2019,
40981,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159890,Image,20191108AR0741,11/14/2019,
40982,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159882,Image,20191108AR0696,11/14/2019,
40983,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159878,Image,20191108AR0909,11/14/2019,
40984,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159873,Image,20191108AR0590,11/14/2019,
40985,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159870,Image,20191108AR0697,11/14/2019,
40986,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB159868,Image,20191108AR0711,11/14/2019,
40987,Staff,VB1CT145       ,4/27/2020,Medium res. comp.,VB160191,Image,20191108AR1585,11/14/2019,
40988,Staff,VB1CT157       ,5/19/2020,Medium res.,VB183313,Image,20180904JR006,1/29/2020,
40989,Staff,VB1CT157       ,5/19/2020,Medium res.,VB183313,Image,20180904JR006,1/29/2020,
40990,Staff,VB1CT245       ,3/31/2020,Medium res. comp.,VB1175891,Image,20200213JR198,2/14/2020,
40991,Staff,VB1CT245       ,3/12/2020,Medium res. comp.,VB176308,Image,20190327JH012,1/21/2020,
40992,Staff,VB1CT245       ,3/12/2020,Medium res. comp.,VB310267,Image,20181124JR002,8/16/2019,
